V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
36,Dependiente,109133,Técnico,Soltero,Bajo,Media,Masculino,0,0,50,Alto
21,Dependiente,115420,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Bajo
38,Dependiente,193026,Secundaria,Conviviente,Medio,Alta,Masculino,0,1408,40,Medio
52,Independiente,154521,Secundaria,Soltero,Alto,Alta,Masculino,0,0,44,Alto
54,NA,133963,Secundaria,Caso,NA,NA,Femenino,0,0,40,Bajo
18,Dependiente,120029,Secundaria,Conviviente,Alto,Media,Femenino,0,0,20,Alto
35,Independiente,302149,Técnico,Soltero,Alto,Alta,Masculino,7298,0,40,Alto
23,Dependiente,175266,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
57,Dependiente,390856,Sin estudios,Soltero,Bajo,Bajo,Masculino,0,0,45,Bajo
32,NA,256371,Secundaria,Conviviente,NA,NA,Femenino,0,0,40,Bajo
40,Dependiente,34987,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,53,Bajo
25,Dependiente,242700,Secundaria,Conviviente,Alto,Alta,Masculino,10520,0,50,Alto
19,NA,167428,Secundaria,Conviviente,NA,NA,Masculino,0,0,40,Bajo
65,Dependiente,143554,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,38,Alto
46,Dependiente,315423,Secundaria,Soltero,Alto,Alta,Masculino,0,2042,50,Alto
58,Dependiente,316849,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
25,Dependiente,150553,Primaria,Caso,Medio,Alta,Femenino,0,0,40,Medio
37,Dependiente,162494,Técnico,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
47,Independiente,323798,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Medio
60,Dependiente,165441,Primaria,Soltero,Medio,Alta,Femenino,0,0,40,Bajo
51,Dependiente,171409,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
48,Dependiente,379883,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
72,NA,166253,Secundaria,Soltero,NA,NA,Femenino,0,0,2,Bajo
47,Dependiente,97176,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Bajo
42,Dependiente,183319,Sin estudios,Soltero,Bajo,Bajo,Masculino,0,0,60,Bajo
48,Dependiente,237525,Técnico,Soltero,Bajo,Media,Masculino,7688,0,65,Medio
34,NA,362787,Secundaria,Conviviente,NA,NA,Femenino,0,0,35,Bajo
36,Dependiente,183892,Secundaria,Soltero,Alto,Alta,Masculino,8614,0,45,Alto
40,Dependiente,171424,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
54,Dependiente,163671,Secundaria,Soltero,Alto,Alta,Masculino,0,1887,65,Alto
42,Independiente,160369,Superior,Soltero,Alto,Alta,Masculino,0,0,50,Alto
24,Dependiente,500509,Secundaria,Conviviente,Alto,Alta,M,0,0,40,Alto
37,Dependiente,171150,Técnico,Soltero,Bajo,Media,Masculino,NA,0,60,Alto
37,Dependiente,99357,Técnico,Conviviente,Medio,Media,Femenino,0,0,30,Bajo
20,Dependiente,212582,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,16,Bajo
25,Dependiente,146117,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,42,Medio
51,Dependiente,123429,Técnico,Soltero,Alto,Alta,Masculino,0,0,30,Bajo
37,Independiente,207887,Técnico,Soltero,Medio,Baja,Femenino,0,0,50,Medio
56,Dependiente,204254,Primaria,Soltero,Medio,Alta,Femenino,0,0,45,Bajo
19,Dependiente,198668,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
54,Dependiente,104748,Primaria,Soltero,Medio,Media,Masculino,0,0,65,Medio
20,Dependiente,339588,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
48,Dependiente,51620,Técnico,Conviviente,Alto,Alta,Masculino,0,0,50,Alto
33,Dependiente,229716,Secundaria,Soltero,Alto,Alta,Masculino,0,0,38,Alto
63,Dependiente,346975,Técnico,Soltero,Alto,Alta,Femenino,7688,0,36,Alto
50,Dependiente,123174,Superior,Soltero,Alto,Alta,Masculino,0,0,37,Alto
34,Independiente,172664,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
20,Dependiente,223811,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
43,Dependiente,152159,Técnico,Soltero,Medio,Media,Masculino,0,0,40,Bajo
36,Dependiente,218689,Superior,Soltero,Alto,Alta,Masculino,0,1977,50,Alto
22,Dependiente,554317,Primaria,Caso,Medio,Baja,Masculino,0,0,35,Medio
22,Dependiente,65225,Primaria,Conviviente,Bajo,Bajo,Femenino,0,0,40,Bajo
39,Dependiente,180667,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
37,Dependiente,179731,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,35,Alto
61,Independiente,115023,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
36,Dependiente,342719,Superior,Soltero,Alto,Alta,Masculino,0,0,45,Alto
35,Dependiente,310290,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
34,Dependiente,49469,Técnico,Conviviente,Bajo,Alta,Masculino,NA,0,50,Alto
33,NA,190027,Secundaria,Conviviente,NA,NA,Femenino,0,0,20,Bajo
37,Dependiente,99233,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
19,Dependiente,95078,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,15,Bajo
53,Dependiente,247651,Primaria,Soltero,Medio,Alta,Femenino,0,0,56,Bajo
19,Dependiente,136306,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,24,Medio
53,Independiente,58913,Superior,Soltero,Alto,Alta,Masculino,0,0,42,Alto
40,Dependiente,478205,Técnico,Conviviente,Medio,Baja,Femenino,0,0,40,Bajo
57,NA,222216,Técnico,Caso,NA,NA,Femenino,4800,5200,38,Bajo
31,Dependiente,83425,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Bajo
24,Dependiente,89154,Primaria,Conviviente,Medio,Media,Masculino,0,0,40,Medio
25,Dependiente,233777,Secundaria,Conviviente,Alto,Media,M,0,0,40,Alto
50,Independiente,120190,Superior,Soltero,Alto,Alta,Femenino,0,0,45,Medio
17,NA,297117,Secundaria,Conviviente,NA,NA,Femenino,0,0,40,Bajo
40,Dependiente,111971,Secundaria,Soltero,Alto,Alta,Masculino,0,0,30,Medio
38,Independiente,147258,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
32,Dependiente,171091,Secundaria,Soltero,Alto,Alta,M,0,0,50,Alto
28,Dependiente,51461,Superior,Soltero,Alto,Alta,Masculino,0,0,60,Medio
37,Dependiente,236359,Secundaria,Soltero,Alto,Alta,Femenino,0,0,37,Bajo
64,Dependiente,388625,Primaria,Soltero,Medio,Media,Masculino,0,0,10,Alto
26,Dependiente,34393,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
35,Dependiente,314897,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
32,Dependiente,222654,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Bajo
22,Dependiente,325033,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,35,Bajo
35,Dependiente,381931,Secundaria,Soltero,Alto,Alta,Masculino,0,0,55,Alto
26,Dependiente,221626,Secundaria,Soltero,Alto,Alta,Femenino,0,1579,20,Medio
54,Dependiente,37237,Técnico,Soltero,Medio,Media,Masculino,0,0,40,Medio
17,Dependiente,103851,Secundaria,Conviviente,Alto,Alta,Femenino,1055,0,20,Alto
42,Independiente,176716,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
64,Dependiente,69525,Secundaria,Soltero,Alto,Baja,Masculino,0,0,20,Alto
35,Dependiente,241306,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Alto
30,Dependiente,208043,Técnico,Soltero,Alto,Alta,Masculino,0,0,55,Alto
23,Dependiente,294701,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Medio
44,Independiente,113597,Secundaria,Soltero,Alto,Alta,Masculino,0,0,55,Alto
40,Independiente,183096,Primaria,Soltero,Bajo,Bajo,Femenino,0,0,40,Medio
55,Dependiente,191367,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
21,Dependiente,131230,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,10,Alto
41,Dependiente,204046,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
53,Independiente,236873,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
37,Dependiente,167851,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
46,Dependiente,174386,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,24,Alto
42,Independiente,83411,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
17,Dependiente,295308,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,20,Alto
34,Dependiente,126838,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
22,Dependiente,205839,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,45,Medio
25,Dependiente,234190,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,35,Medio
32,Dependiente,229566,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,60,Alto
38,Dependiente,212245,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
52,Independiente,279337,Secundaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
39,Dependiente,363418,Técnico,Conviviente,Bajo,Media,Masculino,0,0,35,Bajo
61,NA,139391,Secundaria,Soltero,NA,NA,Masculino,NA,0,30,Alto
31,Dependiente,192900,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
50,Dependiente,124963,Técnico,Soltero,Alto,Alta,Masculino,NA,0,55,Alto
38,Dependiente,203761,Técnico,Conviviente,Medio,Media,Femenino,2354,0,40,Bajo
23,Dependiente,234460,Primaria,Conviviente,Medio,Media,Femenino,0,0,40,Bajo
25,Dependiente,208117,Técnico,Conviviente,Alto,Media,Masculino,0,0,40,Medio
46,Dependiente,121168,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
33,Dependiente,221196,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
48,Dependiente,46677,Técnico,Soltero,Bajo,Alta,Femenino,0,0,42,Bajo
18,Dependiente,151386,Secundaria,Caso,Alto,Alta,M,0,0,40,Bajo
40,Mixto,388725,Secundaria,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
25,Dependiente,476334,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
62,Independiente,115023,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
44,Dependiente,35166,Técnico,Soltero,Medio,Media,Masculino,0,0,90,Medio
45,Dependiente,161819,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,25,Alto
38,Dependiente,252947,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
57,Dependiente,136107,Primaria,Soltero,Bajo,Bajo,Masculino,0,0,40,Medio
19,Dependiente,213024,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
26,Dependiente,51961,Técnico,Conviviente,Bajo,Bajo,Masculino,0,0,20,Bajo
45,Dependiente,358701,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,10,Bajo
32,Dependiente,175856,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
66,NA,196736,Sin estudios,Conviviente,NA,NA,Masculino,0,0,30,Bajo
20,Dependiente,189148,Secundaria,Soltero,Medio,Media,Masculino,0,0,48,Medio
49,Independiente,304246,Superior,Conviviente,Alto,Baja,Femenino,0,0,70,Bajo
26,NA,256141,Secundaria,Conviviente,NA,NA,Femenino,0,0,40,Bajo
45,Dependiente,192835,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
19,Independiente,194260,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,15,Medio
39,Dependiente,387430,Secundaria,Conviviente,Alto,Alta,M,0,0,18,Alto
33,Dependiente,78707,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
47,Dependiente,160131,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
65,Independiente,29276,Primaria,Caso,Medio,Baja,Femenino,0,0,24,Bajo
33,Dependiente,173495,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Bajo
21,NA,206681,Secundaria,Soltero,NA,NA,Femenino,0,0,40,Bajo
32,Dependiente,126838,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
31,Dependiente,308540,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
22,Dependiente,234663,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
29,Dependiente,389713,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Medio
40,Independiente,166893,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Medio
21,Dependiente,267040,Primaria,Conviviente,Medio,Alta,Femenino,0,0,40,Bajo
29,Dependiente,104737,Secundaria,Soltero,Alto,Alta,Masculino,0,0,60,Medio
42,Dependiente,348886,Técnico,Soltero,Bajo,Media,Masculino,0,0,45,Alto
39,Dependiente,255027,Técnico,Soltero,Alto,Baja,Femenino,0,0,40,Medio
28,Mixto,80158,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
26,Dependiente,55743,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,30,Alto
76,Independiente,259612,Secundaria,Soltero,Alto,Alta,Masculino,0,0,15,Medio
29,Dependiente,133696,Técnico,Conviviente,Alto,Alta,Masculino,8614,0,45,Alto
45,Dependiente,228570,Secundaria,Soltero,Alto,Alta,Femenino,0,0,35,Medio
20,Dependiente,116666,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,8,Alto
33,Dependiente,67482,Técnico,Soltero,Bajo,Alta,Femenino,0,0,99,Bajo
39,Dependiente,211154,Secundaria,Soltero,Alto,Alta,Masculino,0,0,55,Bajo
47,Dependiente,93208,Secundaria,Soltero,Alto,Alta,Femenino,4800,0,75,Alto
20,NA,326624,Secundaria,Conviviente,NA,NA,Femenino,0,0,40,Bajo
19,Dependiente,158343,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
64,Dependiente,312498,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
42,Independiente,222884,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
27,Dependiente,169662,Técnico,Soltero,Medio,Media,Masculino,0,0,42,Medio
60,Dependiente,162947,Sin estudios,Soltero,Medio,Media,Femenino,0,0,40,Medio
34,NA,133278,Secundaria,Conviviente,NA,NA,Femenino,0,0,53,Bajo
41,Dependiente,203761,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Medio
21,Dependiente,315065,Primaria,Conviviente,Medio,Baja,Masculino,0,0,48,Medio
21,Dependiente,202214,Técnico,Conviviente,Alto,Alta,Femenino,0,0,10,Medio
36,Dependiente,112497,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
28,Dependiente,190067,Técnico,Conviviente,Alto,Alta,Femenino,0,1564,40,Alto
62,Dependiente,311495,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
40,Dependiente,182140,Secundaria,Conviviente,Alto,Baja,Masculino,0,0,40,Medio
32,Dependiente,194141,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
28,Dependiente,27044,Técnico,Soltero,Medio,Media,Femenino,0,0,43,Bajo
52,Dependiente,389270,Secundaria,Soltero,Alto,Alta,Femenino,0,0,35,Alto
43,Independiente,323627,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,12,Medio
53,Dependiente,209022,Secundaria,Soltero,Alto,Alta,Femenino,0,0,37,Alto
19,Dependiente,87653,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,25,Alto
33,Dependiente,142383,Técnico,Conviviente,Medio,Media,M,0,0,36,Bajo
42,Dependiente,193882,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
63,Dependiente,213095,Técnico,Soltero,Alto,Alta,Masculino,0,0,50,Alto
24,Dependiente,182163,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
36,Dependiente,183279,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
62,Dependiente,26966,Secundaria,Caso,Alto,Alta,Femenino,0,0,40,Medio
23,Dependiente,291248,Secundaria,Conviviente,Alto,Media,Masculino,0,0,40,Alto
31,Dependiente,284703,Superior,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
31,Dependiente,395170,Técnico,Soltero,Alto,Alta,Femenino,0,0,24,Alto
32,Dependiente,115631,Secundaria,Conviviente,Alto,Alta,Femenino,4101,0,50,Alto
41,Dependiente,125831,Secundaria,Soltero,Medio,Media,Masculino,0,1887,55,Alto
51,Dependiente,180195,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
53,Dependiente,335481,Secundaria,Soltero,Alto,Alta,Femenino,0,0,32,Alto
25,Independiente,198813,Técnico,Conviviente,Alto,Media,Femenino,0,0,40,Medio
39,Dependiente,114844,Superior,Soltero,Alto,Alta,Masculino,NA,0,65,Alto
46,Independiente,141058,Secundaria,Soltero,Medio,Media,Masculino,0,0,65,Medio
29,Dependiente,124953,Técnico,Conviviente,Alto,Alta,Masculino,0,0,50,Bajo
28,Mixto,177955,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Medio
34,Dependiente,245487,Primaria,Soltero,Bajo,Bajo,Masculino,2000,48000,45,Bajo
41,Dependiente,355918,Secundaria,Soltero,Alto,Alta,Masculino,0,0,65,Alto
43,Dependiente,271665,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Alto
36,Dependiente,405644,Secundaria,Soltero,Alto,Alta,Masculino,0,0,35,Medio
28,Dependiente,269786,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
41,Independiente,219155,Superior,Soltero,Alto,Alta,Masculino,0,0,50,Alto
33,NA,234542,Técnico,Conviviente,NA,NA,Femenino,0,0,40,Bajo
33,Dependiente,374905,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
38,Dependiente,186934,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
45,Independiente,140644,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Alto
54,Dependiente,337992,Técnico,Soltero,Bajo,Media,Masculino,0,0,50,Alto
36,Independiente,179488,Técnico,Soltero,Bajo,Bajo,Masculino,7298,0,55,Alto
25,Dependiente,285367,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Bajo
64,Dependiente,75577,Primaria,Soltero,Medio,Media,Masculino,2580,0,50,Bajo
24,Dependiente,119156,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
27,Dependiente,193868,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,50,Bajo
63,Independiente,99823,Secundaria,Soltero,Alto,Alta,Masculino,0,0,32,Medio
23,Dependiente,215624,Secundaria,Conviviente,Alto,Baja,Masculino,0,0,40,Medio
45,Independiente,50567,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
24,Dependiente,170070,Técnico,Soltero,Bajo,Media,Femenino,0,0,30,Bajo
22,Dependiente,229456,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,35,Bajo
17,Dependiente,142964,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,20,Medio
50,Dependiente,304955,Técnico,Soltero,Bajo,Media,Masculino,0,0,60,Alto
26,Dependiente,78424,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,54,Bajo
36,Dependiente,29702,Secundaria,Soltero,Medio,Media,Masculino,7688,0,40,Medio
21,Dependiente,190227,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
23,Dependiente,23037,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
41,Independiente,343079,Técnico,Soltero,Bajo,Media,Femenino,0,1740,20,Bajo
17,NA,262196,Primaria,Conviviente,NA,Media,Masculino,0,0,8,Bajo
31,Dependiente,171871,Superior,Conviviente,Alto,Alta,Femenino,4800,0,46,Alto
17,Dependiente,350995,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,16,Medio
40,Independiente,55363,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
40,Dependiente,176716,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
22,NA,186452,Secundaria,Conviviente,NA,NA,M,0,0,36,Bajo
33,Dependiente,113364,Secundaria,Conviviente,Alto,Alta,M,0,0,45,Alto
62,Independiente,208266,Técnico,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
20,Mixto,168187,Secundaria,Conviviente,Alto,Media,Femenino,4416,0,25,Bajo
64,NA,49194,Secundaria,Soltero,NA,NA,Masculino,0,0,30,Bajo
46,Dependiente,96552,Secundaria,Soltero,Alto,Alta,Femenino,0,0,17,Medio
20,Dependiente,247115,Secundaria,Conviviente,Bajo,Bajo,Femenino,0,0,35,Bajo
39,Dependiente,165186,Secundaria,Soltero,Bajo,Bajo,Masculino,0,0,45,Bajo
35,Dependiente,186183,Secundaria,Soltero,Alto,Alta,Masculino,15024,0,80,Alto
27,Dependiente,210498,Secundaria,Soltero,Alto,Alta,Masculino,0,0,80,Bajo
47,Independiente,55377,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
20,NA,111252,Secundaria,Conviviente,NA,NA,Femenino,0,0,30,Bajo
23,Dependiente,107882,Técnico,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
20,Dependiente,148509,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
23,Dependiente,37783,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
31,Dependiente,123430,Secundaria,Soltero,Alto,Alta,Masculino,0,0,65,Medio
31,Dependiente,181485,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,40,Medio
27,Dependiente,380560,Secundaria,Conviviente,Alto,Media,Masculino,0,0,40,Bajo
43,Dependiente,129573,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,44,Alto
59,Independiente,181242,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Bajo
34,Dependiente,213722,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
46,Dependiente,179869,Secundaria,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
30,Dependiente,54608,Secundaria,Soltero,Alto,Alta,Masculino,0,0,48,Medio
17,Dependiente,206506,Primaria,Conviviente,Medio,Baja,Masculino,0,0,10,Bajo
65,NA,52728,Secundaria,Soltero,NA,NA,Masculino,0,0,40,Bajo
22,Dependiente,216867,Sin estudios,Soltero,Alto,Alta,Masculino,0,0,48,Medio
26,Dependiente,226196,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
19,NA,218956,Secundaria,Conviviente,NA,NA,Masculino,2000,0,24,Bajo
37,Dependiente,172846,Secundaria,Soltero,Alto,Alta,M,0,0,45,Alto
68,Dependiente,365020,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
29,Dependiente,213692,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,45,Bajo
27,Dependiente,408623,Técnico,Soltero,Bajo,Alta,Masculino,0,0,50,Bajo
54,Dependiente,185407,Secundaria,Soltero,Alto,Alta,Masculino,7688,0,40,Alto
21,Dependiente,75763,Secundaria,Soltero,Alto,Alta,F,0,0,40,Bajo
69,NA,195779,Técnico,Caso,NA,NA,Femenino,0,0,1,Bajo
41,Dependiente,332703,Secundaria,Soltero,Alto,Alta,Femenino,0,625,40,Medio
28,Dependiente,67386,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Bajo
48,Dependiente,115784,Primaria,Soltero,Medio,Media,Masculino,0,0,44,Medio
36,Dependiente,171968,Secundaria,Soltero,Alto,Alta,M,0,0,40,Bajo
47,Mixto,205100,Secundaria,Soltero,Alto,Alta,Masculino,0,0,38,Bajo
50,Dependiente,95577,Secundaria,Soltero,Alto,Alta,Femenino,0,0,12,Alto
19,NA,230874,Secundaria,Conviviente,NA,NA,Femenino,0,0,40,Bajo
30,Dependiente,179446,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Alto
49,Dependiente,185385,Técnico,Soltero,Bajo,Media,Masculino,0,0,45,Bajo
24,Dependiente,234663,Técnico,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
64,Independiente,31993,Primaria,Soltero,Medio,Media,Masculino,0,0,10,Bajo
61,Dependiente,298400,Técnico,Soltero,Bajo,Alta,Masculino,4787,0,48,Medio
47,Independiente,148171,Superior,Soltero,Bajo,Bajo,M,0,0,50,Medio
32,Dependiente,313835,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
41,Dependiente,114157,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
39,Dependiente,160120,Secundaria,Conviviente,Alto,Media,Masculino,0,0,40,Bajo
18,Dependiente,169745,Primaria,Conviviente,Medio,Media,Femenino,0,0,40,Medio
20,Dependiente,199011,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,12,Medio
33,Independiente,291494,Superior,Soltero,Alto,Alta,Masculino,0,0,50,Alto
25,Dependiente,211424,Técnico,Conviviente,Bajo,Media,Masculino,0,0,40,Bajo
29,Dependiente,119004,Secundaria,Soltero,Alto,Alta,Femenino,0,2179,40,Medio
47,Dependiente,341471,Secundaria,Soltero,Alto,Alta,Femenino,0,0,4,Medio
59,Dependiente,380357,Técnico,Soltero,Bajo,Alta,Masculino,0,0,40,Bajo
72,Dependiente,157913,Técnico,Soltero,Bajo,Media,Masculino,0,0,17,Bajo
21,Dependiente,38772,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,20,Medio
19,Dependiente,258633,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,25,Alto
17,Dependiente,28031,Primaria,Conviviente,Medio,Media,Masculino,0,0,16,Bajo
38,Dependiente,168407,Secundaria,Soltero,Alto,Baja,Femenino,5721,0,44,Alto
40,Dependiente,121772,Técnico,Soltero,Alto,Alta,Masculino,2000,0,40,Alto
38,Dependiente,186359,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
19,Dependiente,168693,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,25,Medio
37,Dependiente,113750,Técnico,Soltero,Medio,Media,Masculino,0,0,40,Medio
20,NA,81853,Secundaria,Conviviente,NA,NA,Femenino,0,0,15,Bajo
21,Dependiente,202871,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,20,Medio
78,NA,292019,Primaria,Soltero,NA,NA,Masculino,0,0,20,Bajo
42,Independiente,351161,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
44,Dependiente,129100,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,60,Alto
34,Dependiente,19847,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Alto
38,Dependiente,200220,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
29,Dependiente,271466,Técnico,Conviviente,Alto,Alta,Masculino,2000,0,43,Alto
31,Dependiente,91964,Secundaria,Conviviente,Alto,Media,M,0,0,40,Alto
47,Dependiente,304133,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Alto
38,Dependiente,180220,Secundaria,Soltero,Alto,Alta,Masculino,0,0,60,Alto
