edad,tipo_relacion_laboral,impuestos_anuales,nivel_educativo,estado_civil,clase_trabajo,educacion_final,genero,ganancia_capital,perdida_capital,horas_semanales,nivel_ingresos
59.0,Dependiente,73411.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,30.0,Medio
19.0,Dependiente,351802.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,35.0,Medio
26.0,Dependiente,157249.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
44.0,Dependiente,569761.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
28.0,Dependiente,124680.0,Técnico,Conviviente,Bajo,Alta,Femenino,6849.0,0.0,60.0,Bajo
35.0,Dependiente,64874.0,Técnico,Conviviente,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
47.0,Dependiente,149700.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,36.0,Alto
60.0,Dependiente,226949.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,37.0,Medio
20.0,Independiente,214542.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
32.0,Dependiente,37070.0,Técnico,Conviviente,Bajo,Alta,Masculino,4800.0,5200.0,45.0,Bajo
45.0,Dependiente,33234.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Medio
46.0,Dependiente,172695.0,Secundaria,Casado,Medio,Media,Femenino,0.0,0.0,27.0,Medio
43.0,Dependiente,193882.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,55.0,Bajo
37.0,Independiente,99935.0,Superior,Soltero,Alto,Alta,Masculino,7688.0,0.0,50.0,Alto
48.0,Dependiente,121124.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
38.0,Dependiente,109133.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,70.0,Alto
60.0,Dependiente,52152.0,Superior,Conviviente,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
39.0,Dependiente,52645.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Alto
29.0,Mixto,71067.0,Superior,Conviviente,Alto,Alta,Femenino,0.0,0.0,55.0,Alto
37.0,Dependiente,50862.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,55.0,Bajo
58.0,Independiente,110199.0,Primaria,Soltero,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
36.0,Dependiente,350783.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,38.0,Medio
51.0,Independiente,35211.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
35.0,Dependiente,144322.0,Técnico,Soltero,Medio,Media,Femenino,0.0,0.0,50.0,Bajo
36.0,Independiente,61299.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
49.0,Independiente,231961.0,Superior,Soltero,Alto,Baja,Masculino,0.0,0.0,50.0,Alto
48.0,Dependiente,175070.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,2258.0,40.0,Alto
54.0,Independiente,224934.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
29.0,Dependiente,57596.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
31.0,Dependiente,197860.0,Secundaria,Soltero,Alto,Alta,Masculino,2000.0,0.0,40.0,Alto
45.0,Independiente,162410.0,Secundaria,Casado,Alto,Alta,Femenino,0.0,0.0,45.0,Alto
23.0,Dependiente,207415.0,Técnico,Conviviente,Bajo,Media,Femenino,0.0,0.0,15.0,Bajo
31.0,Dependiente,420749.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
45.0,Dependiente,259463.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Alto
42.0,Independiente,255675.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
42.0,Independiente,404573.0,Superior,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Alto
30.0,Dependiente,80625.0,Técnico,Conviviente,Bajo,Alta,Masculino,0.0,0.0,40.0,Bajo
56.0,Dependiente,365050.0,Primaria,Conviviente,Medio,Alta,Femenino,0.0,0.0,20.0,Medio
20.0,Dependiente,344278.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
68.0,Dependiente,407338.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,20.0,Bajo
20.0,Dependiente,117618.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
24.0,Dependiente,291578.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
48.0,Dependiente,265477.0,Técnico,Soltero,Bajo,Media,Masculino,2000.0,0.0,40.0,Bajo
21.0,Independiente,145651.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,1602.0,12.0,Medio
39.0,Dependiente,196308.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,24.0,Alto
25.0,Dependiente,187653.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,48.0,Alto
22.0,Dependiente,235829.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
61.0,Dependiente,132972.0,Primaria,Conviviente,Medio,Alta,Femenino,0.0,0.0,40.0,Medio
28.0,Dependiente,271466.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
41.0,Dependiente,185267.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
20.0,Dependiente,110597.0,Secundaria,Conviviente,Bajo,Baja,Femenino,0.0,0.0,30.0,Bajo
25.0,Dependiente,181772.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
50.0,Dependiente,175070.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
26.0,Mixto,142506.0,Técnico,Conviviente,Bajo,Baja,Femenino,0.0,0.0,35.0,Bajo
38.0,Dependiente,236391.0,Técnico,Soltero,Alto,Alta,Masculino,7688.0,0.0,40.0,Alto
24.0,Dependiente,404416.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
21.0,Dependiente,197918.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
36.0,Dependiente,82743.0,Técnico,Conviviente,Medio,Media,Masculino,0.0,0.0,55.0,Medio
27.0,Dependiente,177351.0,Técnico,Conviviente,Medio,Media,Masculino,0.0,0.0,45.0,Medio
28.0,Dependiente,207513.0,Técnico,Soltero,Bajo,Media,Masculino,7298.0,0.0,42.0,Alto
23.0,Dependiente,60331.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,60.0,Alto
52.0,Independiente,31838.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Alto
26.0,Dependiente,403788.0,Técnico,Conviviente,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
82.0,Dependiente,71438.0,Secundaria,Soltero,Bajo,Baja,Masculino,0.0,0.0,20.0,Bajo
36.0,Dependiente,32709.0,Secundaria,Soltero,Alto,Alta,Femenino,3325.0,0.0,45.0,Medio
19.0,Dependiente,198943.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,35.0,Bajo
24.0,Independiente,289886.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
27.0,Dependiente,242207.0,Técnico,Conviviente,Bajo,Media,Femenino,0.0,0.0,40.0,Bajo
62.0,Dependiente,75478.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
62.0,Dependiente,72486.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,24.0,Bajo
31.0,Dependiente,43716.0,Técnico,Soltero,Alto,Baja,Masculino,0.0,0.0,43.0,Alto
45.0,Dependiente,187226.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
27.0,Dependiente,153475.0,Técnico,Conviviente,Bajo,Baja,Femenino,0.0,0.0,40.0,Bajo
33.0,Independiente,243678.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
34.0,Independiente,119411.0,Secundaria,Soltero,Alto,Baja,Masculino,4800.0,0.0,40.0,Alto
33.0,Independiente,173806.0,Superior,Conviviente,Alto,Alta,Masculino,0.0,0.0,30.0,Bajo
38.0,Independiente,325538.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
24.0,Dependiente,611029.0,Primaria,Soltero,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
53.0,Dependiente,231919.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Medio
38.0,Dependiente,196554.0,Superior,Conviviente,Alto,Alta,Masculino,0.0,0.0,35.0,Alto
27.0,Independiente,192355.0,Técnico,Conviviente,Bajo,Alta,Masculino,0.0,0.0,50.0,Bajo
45.0,Independiente,188823.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
22.0,Dependiente,113175.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,20.0,Bajo
39.0,Dependiente,240841.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,25.0,Bajo
39.0,Dependiente,324231.0,Secundaria,Casado,Alto,Baja,Femenino,0.0,0.0,40.0,Alto
18.0,Dependiente,120691.0,Secundaria,Conviviente,Bajo,Baja,Masculino,0.0,0.0,35.0,Bajo
44.0,Dependiente,427952.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
38.0,Dependiente,167140.0,Superior,Soltero,Alto,Alta,Masculino,1932.6,0.0,70.0,Alto
61.0,Independiente,229062.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,1887.0,40.0,Alto
32.0,Dependiente,353994.0,Técnico,Soltero,Bajo,Alta,Femenino,0.0,0.0,40.0,Medio
54.0,Dependiente,140359.0,Primaria,Soltero,Bajo,Baja,Femenino,0.0,3900.0,40.0,Bajo
30.0,Dependiente,162442.0,Técnico,Soltero,Alto,Alta,Femenino,7688.0,0.0,50.0,Alto
19.0,Dependiente,251579.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,14.0,Bajo
49.0,Dependiente,165152.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,48.0,Alto
52.0,Dependiente,191529.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
23.0,Dependiente,259109.0,Técnico,Soltero,Bajo,Media,Femenino,0.0,0.0,40.0,Bajo
39.0,Dependiente,146091.0,Técnico,Soltero,Alto,Alta,Femenino,0.0,0.0,20.0,Alto
59.0,Dependiente,515712.0,Primaria,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
40.0,Dependiente,241895.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
20.0,Dependiente,219211.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,20.0,Medio
21.0,Dependiente,180052.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,30.0,Medio
26.0,Independiente,27834.0,Técnico,Conviviente,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
28.0,Dependiente,209109.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,50.0,Medio
33.0,Dependiente,102130.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
20.0,Dependiente,196643.0,Secundaria,Conviviente,Bajo,Baja,Masculino,0.0,0.0,20.0,Bajo
56.0,Dependiente,35373.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,30.0,Medio
43.0,Dependiente,51506.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
27.0,Dependiente,163127.0,Técnico,Soltero,Alto,Alta,Femenino,2000.0,0.0,35.0,Alto
30.0,Dependiente,143766.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,30.0,Bajo
61.0,Dependiente,243493.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,12.0,Bajo
43.0,Dependiente,233130.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
42.0,Mixto,289636.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,46.0,Medio
35.0,Dependiente,407913.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
32.0,Dependiente,208291.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
47.0,Independiente,34845.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
43.0,Dependiente,74581.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,48.0,Alto
36.0,Dependiente,210452.0,Técnico,Soltero,Bajo,Baja,Masculino,0.0,0.0,45.0,Bajo
21.0,Dependiente,346341.0,Secundaria,Conviviente,Medio,Media,Femenino,0.0,0.0,40.0,Bajo
60.0,Dependiente,162347.0,Superior,Soltero,Alto,Alta,Masculino,0.0,1902.0,40.0,Alto
35.0,Dependiente,90273.0,Primaria,Soltero,Bajo,Baja,Masculino,0.0,0.0,40.0,Medio
20.0,Independiente,158206.0,Técnico,Conviviente,Bajo,Alta,Masculino,0.0,0.0,30.0,Bajo
47.0,Dependiente,214702.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,37.0,Alto
30.0,Dependiente,182177.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
18.0,Mixto,153663.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,4.0,Bajo
26.0,Dependiente,165235.0,Técnico,Conviviente,Medio,Media,Femenino,0.0,0.0,40.0,Bajo
46.0,Independiente,345911.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
22.0,Dependiente,205604.0,Sin estudios,Conviviente,Medio,Media,Masculino,0.0,0.0,30.0,Medio
37.0,Dependiente,107737.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Medio
44.0,Dependiente,379919.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,60.0,Alto
34.0,Dependiente,176673.0,Secundaria,Conviviente,Alto,Media,Femenino,0.0,0.0,35.0,Bajo
38.0,Dependiente,161066.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
50.0,Dependiente,219420.0,Secundaria,Soltero,Alto,Alta,Masculino,4800.0,0.0,50.0,Alto
41.0,Dependiente,233130.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Bajo
45.0,Independiente,103406.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,1977.0,60.0,Medio
25.0,Dependiente,95691.0,Secundaria,Conviviente,Alto,Baja,Femenino,0.0,0.0,30.0,Medio
21.0,Dependiente,239577.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
29.0,Dependiente,130856.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
20.0,Independiente,526734.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,30.0,Medio
49.0,Dependiente,263568.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,60.0,Medio
50.0,Dependiente,217577.0,Secundaria,Casado,Alto,Baja,Femenino,0.0,0.0,40.0,Medio
60.0,Dependiente,168223.0,Técnico,Soltero,Bajo,Alta,Femenino,0.0,0.0,30.0,Bajo
24.0,Dependiente,153583.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
41.0,Dependiente,199018.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
71.0,Independiente,26109.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,28.0,Medio
58.0,Dependiente,180980.0,Secundaria,Soltero,Alto,Baja,Femenino,4800.0,5200.0,42.0,Alto
35.0,Independiente,258037.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
36.0,Dependiente,398931.0,Técnico,Soltero,Bajo,Baja,Masculino,0.0,1485.0,50.0,Medio
54.0,Independiente,93415.0,Técnico,Conviviente,Bajo,Alta,Femenino,0.0,0.0,40.0,Medio
21.0,Dependiente,34506.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,35.0,Alto
43.0,Independiente,186995.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Alto
38.0,Dependiente,337130.0,Sin estudios,Casado,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
29.0,Independiente,277323.0,Secundaria,Conviviente,Alto,Baja,Masculino,0.0,0.0,45.0,Medio
33.0,Dependiente,179758.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,20.0,Medio
19.0,Dependiente,167140.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,1602.0,24.0,Alto
74.0,Dependiente,209454.0,Sin estudios,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Medio
44.0,Dependiente,115562.0,Secundaria,Soltero,Alto,Alta,Masculino,2000.0,5200.0,40.0,Alto
31.0,Dependiente,201122.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
36.0,Dependiente,81896.0,Técnico,Conviviente,Bajo,Alta,Femenino,0.0,0.0,45.0,Bajo
39.0,Dependiente,173476.0,Superior,Soltero,Alto,Alta,Masculino,7688.0,0.0,40.0,Alto
31.0,Dependiente,286675.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
50.0,Dependiente,234657.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Bajo
27.0,Independiente,38645.0,Técnico,Conviviente,Bajo,Alta,Femenino,0.0,0.0,40.0,Bajo
18.0,Dependiente,378707.0,Primaria,Conviviente,Bajo,Baja,Femenino,0.0,0.0,20.0,Bajo
33.0,Dependiente,111363.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
30.0,Dependiente,138744.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
48.0,Independiente,110457.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
52.0,Dependiente,179951.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
45.0,Dependiente,428350.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,1740.0,40.0,Alto
32.0,Dependiente,343872.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,35.0,Medio
37.0,Mixto,249720.0,Técnico,Conviviente,Alto,Baja,Femenino,0.0,0.0,27.0,Alto
33.0,Dependiente,177824.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
70.0,Dependiente,135339.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
48.0,Independiente,55863.0,Superior,Soltero,Alto,Alta,Femenino,0.0,1902.0,46.0,Alto
29.0,Dependiente,244721.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,35.0,Alto
37.0,Dependiente,167482.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
51.0,Dependiente,133336.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
19.0,Dependiente,356272.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,25.0,Medio
33.0,Dependiente,355996.0,Primaria,Conviviente,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
21.0,Dependiente,182117.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,15.0,Alto
38.0,Dependiente,139180.0,Técnico,Soltero,Alto,Baja,Femenino,15020.0,0.0,45.0,Alto
28.0,Dependiente,259351.0,Primaria,Conviviente,Medio,Baja,Masculino,0.0,0.0,40.0,Medio
27.0,Dependiente,109997.0,Secundaria,Soltero,Bajo,Baja,Femenino,0.0,0.0,40.0,Bajo
54.0,Mixto,53407.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
25.0,Dependiente,456618.0,Primaria,Conviviente,Medio,Alta,Masculino,0.0,0.0,40.0,Bajo
55.0,Dependiente,190257.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,53.0,Alto
65.0,Dependiente,195733.0,Secundaria,Soltero,Alto,Alta,Masculino,4800.0,5200.0,30.0,Alto
45.0,Dependiente,178344.0,Técnico,Soltero,Bajo,Alta,Femenino,0.0,0.0,30.0,Bajo
32.0,Mixto,157747.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
18.0,Independiente,76142.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,8.0,Medio
61.0,Dependiente,115023.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,4.0,Alto
53.0,Independiente,110510.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,50.0,Alto
38.0,Dependiente,240467.0,Superior,Conviviente,Alto,Baja,Femenino,0.0,0.0,35.0,Bajo
60.0,Dependiente,82775.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,55.0,Medio
29.0,Dependiente,102345.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,52.0,Medio
45.0,Independiente,171335.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
48.0,Dependiente,187715.0,Secundaria,Soltero,Medio,Media,Masculino,2000.0,0.0,46.0,Medio
33.0,Dependiente,238381.0,Secundaria,Conviviente,Alto,Alta,Masculino,8614.0,0.0,40.0,Alto
47.0,Dependiente,202812.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
49.0,Dependiente,402462.0,Técnico,Casado,Bajo,Alta,Masculino,0.0,0.0,30.0,Bajo
22.0,Dependiente,31102.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,4.0,Bajo
50.0,Dependiente,150941.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,44.0,Alto
39.0,Dependiente,186130.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,55.0,Alto
20.0,Dependiente,88126.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,9.0,Alto
33.0,Dependiente,312881.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Alto
25.0,Dependiente,368115.0,Técnico,Conviviente,Bajo,Alta,Masculino,13550.0,0.0,35.0,Alto
32.0,Dependiente,229732.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,45.0,Bajo
27.0,Dependiente,214702.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,42.0,Alto
36.0,Independiente,177064.0,Secundaria,Conviviente,Alto,Baja,Femenino,0.0,0.0,40.0,Bajo
23.0,Dependiente,260617.0,Primaria,Conviviente,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
19.0,Dependiente,41609.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,10.0,Bajo
51.0,Dependiente,94081.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
33.0,Dependiente,173998.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,1485.0,38.0,Bajo
53.0,Dependiente,194259.0,Secundaria,Soltero,Alto,Alta,Femenino,4386.0,0.0,40.0,Alto
54.0,Dependiente,147863.0,Técnico,Soltero,Bajo,Media,Masculino,5013.0,0.0,40.0,Bajo
32.0,Dependiente,349028.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
47.0,Dependiente,274800.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Alto
33.0,Dependiente,277455.0,Superior,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
34.0,Dependiente,184942.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
55.0,Dependiente,119751.0,Superior,Conviviente,Alto,Media,Femenino,0.0,0.0,40.0,Bajo
41.0,Independiente,100800.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,35.0,Bajo
27.0,Dependiente,176972.0,Técnico,Conviviente,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
42.0,Dependiente,29393.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
55.0,Dependiente,98361.0,Superior,Soltero,Alto,Alta,Masculino,15024.0,0.0,50.0,Alto
38.0,Dependiente,320305.0,Primaria,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
34.0,Dependiente,98283.0,Superior,Conviviente,Alto,Alta,Masculino,0.0,1564.0,40.0,Alto
33.0,Dependiente,79303.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
53.0,Independiente,53197.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
32.0,Dependiente,396745.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,2415.0,48.0,Alto
57.0,Dependiente,141570.0,Superior,Soltero,Medio,Media,Masculino,0.0,1977.0,40.0,Alto
24.0,Dependiente,149342.0,Técnico,Conviviente,Bajo,Baja,Femenino,0.0,0.0,40.0,Bajo
31.0,Dependiente,703107.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
59.0,Independiente,212600.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
37.0,Dependiente,217838.0,Sin estudios,Conviviente,Bajo,Baja,Femenino,0.0,0.0,40.0,Bajo
65.0,Dependiente,23580.0,Técnico,Soltero,Medio,Media,Femenino,0.0,0.0,40.0,Bajo
36.0,Dependiente,28996.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
44.0,Independiente,206553.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
41.0,Dependiente,208470.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
39.0,Dependiente,175232.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Medio
38.0,Dependiente,252662.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
45.0,Dependiente,101977.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Bajo
28.0,Dependiente,209205.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
48.0,Independiente,383384.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Bajo
50.0,Dependiente,237819.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
44.0,Independiente,56651.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,52.0,Bajo
35.0,Dependiente,222989.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,30.0,Bajo
44.0,Dependiente,85440.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Medio
44.0,Independiente,251305.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Alto
46.0,Dependiente,62793.0,Secundaria,Soltero,Alto,Media,Femenino,0.0,0.0,40.0,Alto
34.0,Dependiente,195488.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
23.0,Dependiente,162593.0,Técnico,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
53.0,Dependiente,158352.0,Sin estudios,Soltero,Bajo,Baja,Femenino,0.0,0.0,24.0,Bajo
19.0,Dependiente,28967.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
